548.0,30.0,497.67183704662807,150.6337050123832,616.0,200.0,666.3281629533719,79.36629498761658,N
664.0,82.0,614.6179214646827,200.36599520723598,724.0,246.0,773.3820785353173,127.63400479276402,E
764.0,138.0,716.1570085157246,252.67689227940264,820.0,296.0,867.8429914842754,181.32310772059736,A
194.0,98.0,150.93582151226678,203.60187933024076,250.0,244.0,293.0641784877332,138.39812066975924,A
294.0,126.0,249.4355268348353,235.28089848373588,364.0,282.0,408.5644731651647,172.71910151626412,Y
392.0,184.0,345.3103572839541,298.4922343631001,452.0,342.0,498.6896427160459,227.50776563689988,T
528.0,230.0,481.4665760023165,344.1091551816328,594.0,390.0,640.5334239976833,275.8908448183672,O
648.0,264.0,598.6620037718462,384.98652074752704,660.0,410.0,709.3379962281538,289.01347925247296,I
714.0,296.0,666.1423992462626,413.35629837384636,756.0,450.0,803.8576007537374,332.64370162615364,D
142.0,252.0,100.33442527747457,354.17222639755164,198.0,394.0,239.66557472252543,291.82777360244836,N
252.0,302.0,208.46716535717917,408.75111687464255,290.0,442.0,333.53283464282083,335.24888312535745,E
336.0,348.0,294.20547046218144,450.4884490986883,396.0,492.0,437.79452953781856,389.5115509013117,A
458.0,384.0,409.23971553921183,503.56985728180325,528.0,552.0,576.7602844607884,432.43014271819675,N
554.0,444.0,509.38099902869635,553.414611444397,604.0,592.0,648.6190009713039,482.585388555603,T
666.0,472.0,614.095441968947,599.2802376909624,660.0,618.0,711.904558031053,490.7197623090376,I
746.0,512.0,694.5169350179501,638.2466534067055,792.0,678.0,843.4830649820499,551.7533465932945,S
858.0,556.0,809.0562329177799,676.0197929436008,912.0,718.0,960.9437670822201,597.9802070563992,A
88.0,408.0,40.45483668298766,524.5901400109119,142.0,566.0,189.54516331701234,449.4098599890881,S
190.0,452.0,136.82579301903218,582.3936679225146,180.0,600.0,233.17420698096782,469.6063320774854,I
266.0,490.0,217.34140645143532,609.320491060997,322.0,652.0,370.6585935485647,532.679508939003,A
400.0,538.0,349.1145459883305,662.7811931611673,460.0,708.0,510.8854540116695,583.2188068388327,S
