516.0,20.0,470.93868130131443,128.00938298507924,562.0,166.0,607.0613186986857,57.99061701492076,O
608.0,64.0,560.7500111487116,177.25549915671684,668.0,222.0,715.2499888512884,108.74450084328316,S
718.0,106.0,666.0716365358044,230.46929337991867,780.0,278.0,831.9283634641956,153.53070662008133,E
150.0,42.0,100.43911407654491,160.79458620775858,204.0,204.0,253.5608859234551,85.20541379224142,I
100.0,24.0,45.09755738845206,155.59798963051617,94.0,176.0,148.90244261154794,44.40201036948383,H
284.0,92.0,231.76153624568633,217.212585897013,272.0,234.0,324.23846375431367,108.78741410298699,I
350.0,138.0,302.8677050770675,250.97339359589637,406.0,294.0,453.1322949229325,181.02660640410363,D
478.0,190.0,427.2440428281543,311.659103090298,476.0,332.0,526.7559571718457,210.34089690970188,I
554.0,212.0,499.8173199322114,341.8727603098421,596.0,382.0,650.1826800677886,252.12723969015792,K
670.0,260.0,617.9494096162405,384.76226425932305,712.0,424.0,764.0505903837595,299.23773574067707,H
756.0,316.0,712.8964965884138,419.3166126164988,820.0,464.0,863.1035034115862,360.6833873835012,T
162.0,254.0,117.06090822087833,361.7164121056751,228.0,408.0,272.93909177912167,300.2835878943249,O
276.0,286.0,227.20639110646164,402.95546740313375,316.0,440.0,364.79360889353836,323.04453259686625,S
362.0,316.0,310.1847974729519,440.1980531376821,396.0,476.0,447.8152025270481,351.8019468623179,E
422.0,352.0,374.9899319966314,464.6804227164921,498.0,516.0,545.0100680033686,403.3195772835079,N
548.0,390.0,497.67183704662807,510.6337050123832,616.0,560.0,666.3281629533719,439.3662949876166,N
664.0,442.0,614.6179214646827,560.365995207236,724.0,606.0,773.3820785353173,487.634004792764,E
764.0,498.0,716.1570085157246,612.6768922794026,820.0,656.0,867.8429914842754,541.3231077205974,A
194.0,458.0,150.93582151226678,563.6018793302408,250.0,604.0,293.0641784877332,498.39812066975924,A
294.0,486.0,249.4355268348353,595.2808984837359,364.0,642.0,408.5644731651647,532.7191015162641,Y
392.0,544.0,345.3103572839541,658.4922343631001,452.0,702.0,498.6896427160459,587.5077656368999,T
