738.0,8.0,692.2948327002134,120.07810601415122,800.0,164.0,845.7051672997866,51.92189398584878,A
866.0,58.0,820.2948327002134,170.07810601415122,928.0,214.0,973.7051672997866,101.92189398584878,P
348.0,28.0,300.7127463135736,143.95769460863858,394.0,182.0,441.2872536864264,66.04230539136142,S
454.0,74.0,410.67791188168053,180.23432473251432,518.0,224.0,561.3220881183195,117.76567526748568,A
568.0,120.0,522.7362249522314,230.99572495008033,638.0,278.0,683.2637750477688,167.00427504991967,Q
684.0,168.0,638.1113500787815,280.5280416759497,730.0,318.0,775.8886499212185,205.47195832405032,H
786.0,208.0,741.2793081164727,317.6639776652032,850.0,362.0,894.7206918835273,252.33602233479678,N
182.0,146.0,141.7875568488214,244.6088605042014,258.0,292.0,298.2124431511786,193.3911394957986,A
292.0,192.0,246.54537763074484,303.46372031239434,292.0,322.0,337.45462236925516,210.53627968760566,I
386.0,218.0,339.4665760023165,332.109155181633,452.0,378.0,498.5334239976835,263.890844818367,P
514.0,276.0,470.20925572659314,383.3835622769161,560.0,420.0,603.7907442734067,312.6164377230839,R
610.0,332.0,568.6468627141994,433.4060680346174,678.0,478.0,719.3531372858006,376.5939319653826,O
734.0,374.0,683.087282085261,498.8480496414977,784.0,540.0,834.912717914739,415.1519503585023,S
200.0,326.0,157.6550225978856,429.8382560840819,212.0,452.0,254.3449774021144,348.1617439159181,I
244.0,358.0,200.3654744449558,465.00048309544854,296.0,504.0,339.6345255550442,396.99951690455146,L
356.0,408.0,311.0884607949863,518.1319730275168,350.0,534.0,394.9115392050137,423.8680269724832,I
420.0,426.0,373.0797115564376,541.057823285043,498.0,592.0,544.9202884435624,476.942176714957,O
544.0,478.0,496.1696631493322,595.2894418935157,596.0,636.0,643.8303368506679,518.7105581064843,N
656.0,534.0,609.2359302748,648.6747441035754,740.0,702.0,786.7640697252,587.3252558964246,M
