988.0,20.0,942.9386813013144,128.00938298507924,1034.0,166.0,1079.0613186986857,57.99061701492076,O
1080.0,64.0,1032.7500111487116,177.25549915671684,1140.0,222.0,1187.2499888512884,108.74450084328316,S
622.0,42.0,572.4391140765449,160.79458620775858,676.0,204.0,725.5608859234551,85.20541379224142,I
572.0,24.0,517.0975573884521,155.59798963051617,566.0,176.0,620.9024426115479,44.40201036948383,H
756.0,92.0,703.7615362456863,217.212585897013,744.0,234.0,796.2384637543137,108.78741410298699,I
822.0,138.0,774.8677050770675,250.97339359589637,878.0,294.0,925.1322949229325,181.02660640410363,D
950.0,190.0,899.2440428281543,311.659103090298,948.0,332.0,998.7559571718457,210.34089690970188,I
1026.0,212.0,971.8173199322114,341.8727603098421,1068.0,382.0,1122.1826800677886,252.12723969015792,K
1142.0,260.0,1089.9494096162405,384.76226425932305,1184.0,424.0,1236.0505903837595,299.23773574067707,H
634.0,254.0,589.0609082208783,361.7164121056751,700.0,408.0,744.9390917791217,300.2835878943249,O
748.0,286.0,699.2063911064616,402.95546740313375,788.0,440.0,836.7936088935384,323.04453259686625,S
834.0,316.0,782.1847974729519,440.1980531376821,868.0,476.0,919.8152025270481,351.8019468623179,E
894.0,352.0,846.9899319966314,464.6804227164921,970.0,516.0,1017.0100680033686,403.3195772835079,N
1020.0,390.0,969.6718370466281,510.6337050123832,1088.0,560.0,1138.328162953372,439.3662949876166,N
1136.0,442.0,1086.6179214646827,560.365995207236,1196.0,606.0,1245.3820785353173,487.634004792764,E
666.0,458.0,622.9358215122668,563.6018793302408,722.0,604.0,765.0641784877332,498.39812066975924,A
766.0,486.0,721.4355268348353,595.2808984837359,836.0,642.0,880.5644731651647,532.7191015162641,Y
864.0,544.0,817.3103572839541,658.4922343631001,924.0,702.0,970.6896427160459,587.5077656368999,T
