710.0,74.0,662.3969293636442,188.10181583917813,782.0,238.0,829.6030706363558,123.89818416082193,S
830.0,118.0,781.803926730657,233.52320896186404,898.0,282.0,946.196073269343,166.47679103813596,T
932.0,166.0,884.6323172203558,279.5376047175373,996.0,326.0,1043.3676827796444,212.4623952824628,O
1038.0,196.0,985.1210191265416,322.7478685036498,1084.0,364.0,1136.8789808734584,237.25213149635033,K
1128.0,264.0,1085.489499221401,365.8952194938129,1196.0,412.0,1238.510500778599,310.1047805061871,A
676.0,242.0,628.4580428234262,355.955330399476,758.0,410.0,805.5419571765738,296.044669600524,D
812.0,298.0,760.1191510219619,422.35540389596804,812.0,444.0,863.8808489780381,319.64459610403196,I
896.0,336.0,846.2603066884071,455.2231772082811,944.0,496.0,993.7396933115929,376.7768227917189,K
988.0,380.0,942.9386813013144,488.00938298507924,1034.0,526.0,1079.0613186986857,417.99061701492076,O
1080.0,424.0,1032.7500111487116,537.2554991567168,1140.0,582.0,1187.2499888512884,468.74450084328316,S
622.0,402.0,572.4391140765449,520.7945862077586,676.0,564.0,725.5608859234551,445.2054137922414,I
572.0,384.0,517.0975573884521,515.5979896305162,566.0,536.0,620.9024426115479,404.40201036948383,H
756.0,452.0,703.7615362456863,577.212585897013,744.0,594.0,796.2384637543137,468.787414102987,I
822.0,498.0,774.8677050770675,610.9733935958964,878.0,654.0,925.1322949229325,541.0266064041036,D
950.0,550.0,899.2440428281543,671.659103090298,948.0,692.0,998.7559571718457,570.3408969097019,I
