1020.0,30.0,969.6718370466281,150.6337050123832,1088.0,200.0,1138.328162953372,79.36629498761658,N
1136.0,82.0,1086.6179214646827,200.36599520723598,1196.0,246.0,1245.3820785353173,127.63400479276402,E
666.0,98.0,622.9358215122668,203.60187933024076,722.0,244.0,765.0641784877332,138.39812066975924,A
766.0,126.0,721.4355268348353,235.28089848373588,836.0,282.0,880.5644731651647,172.71910151626412,Y
864.0,184.0,817.3103572839541,298.4922343631001,924.0,342.0,970.6896427160459,227.50776563689988,T
1000.0,230.0,953.4665760023165,344.1091551816328,1066.0,390.0,1112.5334239976833,275.8908448183672,O
1120.0,264.0,1070.6620037718462,384.98652074752704,1132.0,410.0,1181.3379962281538,289.01347925247296,I
1186.0,296.0,1138.1423992462626,413.35629837384636,1228.0,450.0,1275.8576007537374,332.64370162615364,D
614.0,252.0,572.3344252774746,354.17222639755164,670.0,394.0,711.6655747225254,291.82777360244836,N
724.0,302.0,680.4671653571792,408.75111687464255,762.0,442.0,805.5328346428208,335.24888312535745,E
808.0,348.0,766.2054704621814,450.4884490986883,868.0,492.0,909.7945295378186,389.5115509013117,A
930.0,384.0,881.2397155392118,503.56985728180325,1000.0,552.0,1048.7602844607884,432.43014271819675,N
1026.0,444.0,981.3809990286964,553.414611444397,1076.0,592.0,1120.6190009713039,482.585388555603,T
1138.0,472.0,1086.095441968947,599.2802376909624,1132.0,618.0,1183.904558031053,490.7197623090376,I
560.0,408.0,512.4548366829877,524.5901400109119,614.0,566.0,661.5451633170123,449.4098599890881,S
662.0,452.0,608.8257930190322,582.3936679225146,652.0,600.0,705.1742069809678,469.6063320774854,I
738.0,490.0,689.3414064514353,609.320491060997,794.0,652.0,842.6585935485647,532.679508939003,A
872.0,538.0,821.1145459883305,662.7811931611673,932.0,708.0,982.8854540116695,583.2188068388327,S
